id,date,user,pc,activity
{H1Z5-G5JH90GT-4092KXGK},08/10/2010 09:26:42,OBH0499,PC-7989,Connect
{V0C0-L1VR54VW-0496MTRG},08/10/2010 09:27:56,NDM0417,PC-9134,Disconnect
{M0J4-B8LV89DB-5521GZGI},08/10/2010 09:28:03,PNL0301,PC-5611,Connect
{F0X6-K5TY54RG-9764ABPB},08/10/2010 09:28:29,BJM0111,PC-6866,Connect
{D9A3-F9QQ18DP-9964KBTW},08/10/2010 09:28:36,OCS0865,PC-8309,Disconnect
{C3H6-V3MK21NO-2393RXFJ},08/10/2010 09:29:40,OBH0499,PC-7989,Disconnect
{X6W6-I5CL79MR-1638GXKE},08/10/2010 09:31:28,VIA0063,PC-2684,Connect
{M3W9-E3KB72TW-8129NGJJ},08/10/2010 09:32:38,RHL0992,PC-9040,Connect
{O1N3-B4FH06CC-0190LGJF},08/10/2010 09:33:03,AJF0370,PC-8651,Connect
{N9C4-F2OS43UB-7668JHSH},08/10/2010 09:33:23,MLL0598,PC-0189,Disconnect
{L2W9-C8NJ08OR-7413SAXF},08/10/2010 09:33:33,VSS0154,PC-6055,Disconnect
{F8Q2-T6WL40RB-5710OFJH},08/10/2010 09:34:06,BMG0917,PC-6688,Disconnect
{C6S3-A5XE51DN-0342IDQU},08/10/2010 09:34:08,LCB0664,PC-3196,Disconnect
{U7V2-U7VY07XF-9480GHIZ},08/10/2010 09:34:25,JJH0613,PC-9171,Disconnect
{E4W6-T5KM71JA-4964IYRB},08/10/2010 09:34:29,KMB0922,PC-1725,Connect
{T1H9-N9ML46HS-2169LFWV},08/10/2010 09:34:42,RSC0089,PC-9929,Connect
{D2J7-W2DW99MX-6757RCQL},08/10/2010 09:34:51,BEH0615,PC-9461,Disconnect
{C1D8-O6KA04ER-3389FSTX},08/10/2010 09:34:54,VIA0063,PC-2684,Disconnect
{Q9X9-O4YP71SI-3378CMMU},08/10/2010 09:35:44,KRL0501,PC-7206,Connect
{K8A0-B6NW92TP-4675CIBC},08/10/2010 09:36:56,CTA0020,PC-3118,Disconnect
{V7A5-L5XG71MM-2910OTGI},08/10/2010 09:37:28,TNM0961,PC-2030,Disconnect
{C5G3-A8NI25CM-8988XWVZ},08/10/2010 09:37:37,BJM0111,PC-6866,Disconnect
{B3Q3-H6NT20CH-5884LSEO},08/10/2010 09:37:39,MPM0220,PC-2344,Connect
{Z2Y7-U2OY00XR-3226HSVL},08/10/2010 09:37:48,AJN0607,PC-8303,Disconnect
{S5L4-D6SQ47EX-5855BBEF},08/10/2010 09:37:57,JDF0593,PC-6301,Connect
{C3G1-I6KI26RA-2551RMCG},08/10/2010 09:38:03,MDH0580,PC-4579,Connect
{Y0R4-R1UC00MZ-4758LOLV},08/10/2010 09:38:11,RSC0089,PC-9929,Disconnect
{V6W4-H0UD15DF-6270AJNE},08/10/2010 09:38:37,EMW0772,PC-6035,Connect
{S6L8-G8WX91CF-0801XOMR},08/10/2010 09:39:58,RHL0992,PC-9040,Disconnect
{Q2G9-E6AS93ZY-7999YVOE},08/10/2010 09:40:29,CCA0046,PC-8865,Connect
{M9S3-H3FR47UN-3724ZNKR},08/10/2010 09:40:37,JDF0593,PC-6301,Disconnect
{I1J1-G3QC84PB-7252PNVT},08/10/2010 09:41:11,UAD0771,PC-2499,Connect
{R2X8-C0CH56DT-4908EBEW},08/10/2010 09:41:16,IBB0359,PC-4195,Disconnect
{U9E6-M3VG50BL-6932UTZE},08/10/2010 09:41:33,KKW0879,PC-2531,Connect
{D5S1-Q3PK28HH-9217EQPA},08/10/2010 09:42:14,LCC0819,PC-8192,Connect
{C2J5-J8KR23DS-4920VWXI},08/10/2010 09:42:45,RDT0424,PC-3742,Connect
{D5Q9-W2RW47HA-5658INMZ},08/10/2010 09:42:50,AIB0948,PC-8245,Connect
{S6I3-J1UD75NU-8330UPKQ},08/10/2010 09:43:26,RSC0089,PC-9929,Connect
{V1R3-J3TQ44ME-8772BWJM},08/10/2010 09:44:03,VTT0385,PC-5027,Disconnect
{B5K1-A7BB21CH-0891MOTR},08/10/2010 09:44:17,KKW0879,PC-2531,Disconnect
{J6Z4-C1YL99GU-2734UJPI},08/10/2010 09:44:50,JDC0030,PC-0246,Connect
{H0D2-L3SZ85AY-3164PLVM},08/10/2010 09:45:50,MDH0580,PC-4579,Disconnect
{V8F8-W1XY26NW-0793CRML},08/10/2010 09:45:51,RSC0089,PC-9929,Disconnect
{J0I3-L8TD94GW-8122WLUW},08/10/2010 09:46:19,BRB0355,PC-9896,Connect
{T4J6-T8BP24HZ-3620MJJB},08/10/2010 09:47:09,SBN0971,PC-0151,Connect
{P0Q2-J5TK42SD-3714USLA},08/10/2010 09:47:25,AJF0370,PC-8651,Disconnect
{G3F6-F7IR59YA-8934ADPO},08/10/2010 09:48:01,WIF0691,PC-6390,Connect
{G7W6-U6IR22LW-5166CTFQ},08/10/2010 09:48:37,LBF0214,PC-3819,Disconnect
{J8E9-Q1WH18XL-1661OGAQ},08/10/2010 09:48:47,WIQ0567,PC-6113,Connect
{Q5T6-F4HG95ND-0470UZEW},08/10/2010 09:48:52,JHP0583,PC-9083,Connect
{H2P3-E8WE71PW-2123CVKB},08/10/2010 09:48:58,JDC0030,PC-0246,Disconnect
{R8U1-E3FR60GX-2248LLNT},08/10/2010 09:51:35,DIB0081,PC-9524,Disconnect
{C6X7-R2AS66BK-3439BARS},08/10/2010 09:51:37,LCC0819,PC-8192,Disconnect
{A0H0-J4CF26FJ-7347LJDA},08/10/2010 09:52:04,BSS0369,PC-3672,Connect
{Q2V7-T3UC67QZ-4285KTNU},08/10/2010 09:52:05,CTA0020,PC-3118,Connect
{Z2O9-K4YS90NT-7934FNGK},08/10/2010 09:52:12,JNJ0556,PC-0576,Connect
{Z3W6-Z5WT89XI-7070PFUJ},08/10/2010 09:52:13,RDT0424,PC-3742,Disconnect
{S0B0-A4VS18BX-2246FSKS},08/10/2010 09:52:18,PNL0301,PC-5611,Disconnect
{M4R5-K8VK03DJ-2902DOET},08/10/2010 09:53:42,LCB0664,PC-3196,Connect
{T3D6-N6FD21QC-7258LMVK},08/10/2010 09:54:25,AVM0947,PC-0285,Connect
{V2J9-G6CU49VW-0622KGVZ},08/10/2010 09:54:37,LCB0664,PC-3196,Disconnect
{Y6O7-A5MW96JW-7641DIJB},08/10/2010 09:54:41,AVM0947,PC-0285,Disconnect
{B8U9-R5SD03UZ-0925PMUU},08/10/2010 09:55:33,FFC0891,PC-5843,Connect
{B8R7-U8XR95DT-9755OGGW},08/10/2010 09:56:13,BSS0369,PC-3672,Disconnect
{W0X3-D0GJ54QS-1481NCRC},08/10/2010 09:57:19,FEB0306,PC-7757,Connect
{S5Z7-T8YF32VZ-4623WDAP},08/10/2010 09:58:21,BRB0355,PC-9896,Disconnect
{B4S2-R4GM72FO-2416GPLK},08/10/2010 09:59:21,CLB0774,PC-7029,Connect
{K4M1-Q9AF86JT-8259LNCF},08/10/2010 09:59:49,JCG0316,PC-9245,Connect
{F2S4-R8VG07AN-1369DOBR},08/10/2010 10:00:19,HAH0760,PC-1038,Connect
{C2K9-N6CY38SY-8511VRWM},08/10/2010 10:00:41,KRL0501,PC-7206,Disconnect
{T9Q4-I8EF06FG-9887JXST},08/10/2010 10:00:56,AIB0948,PC-8245,Disconnect
{Y6U4-P3RN58WU-4490ZDXI},08/10/2010 10:01:20,MOH0273,PC-6699,Connect
{I2D8-Z2SC19XD-0615DVWX},08/10/2010 10:02:05,ATP0662,PC-4127,Connect
{P0T9-H0UH11TJ-9081JZWA},08/10/2010 10:02:17,AOK0844,PC-4659,Connect
{N6I6-J3ZC31BP-5869GYIQ},08/10/2010 10:02:53,AVM0947,PC-0285,Connect
{E4Z6-V0XG45RF-8470XXRJ},08/10/2010 10:04:09,CTA0020,PC-3118,Disconnect
{T8S7-M3SX57OD-3301PIGR},08/10/2010 10:04:29,WIQ0567,PC-6113,Disconnect
{D5J7-F9RG10GB-7495ZCKR},08/10/2010 10:05:42,GKO0078,PC-4233,Connect
{M8S9-M5QZ71VV-0402ZSFT},08/10/2010 10:06:28,BMG0917,PC-6688,Connect
{S5M4-C8DV78ZZ-2672VVCW},08/10/2010 10:06:44,HAH0760,PC-1038,Disconnect
{R7T6-R9NQ73QA-8712UVSS},08/10/2010 10:07:00,JBD0616,PC-1479,Connect
{M8H2-J6YV00TN-5180ARFW},08/10/2010 10:07:38,EMW0772,PC-6035,Disconnect
{B3R0-W1DV57PJ-9142EJFG},08/10/2010 10:07:39,BDI0533,PC-5883,Connect
{Q5L4-X7NW04WB-1384IYXK},08/10/2010 10:09:42,BMG0917,PC-6688,Disconnect
{I4N3-G3KN01WO-4549KGHE},08/10/2010 10:09:48,FEB0306,PC-7757,Disconnect
{I0U0-N9JN43ZX-4949KXFM},08/10/2010 10:10:10,DBB0384,PC-4243,Connect
{G0P6-H4EV62II-4771AEIZ},08/10/2010 10:11:09,JMD0520,PC-1243,Connect
{K7F8-B0EC24HI-6606STYY},08/10/2010 10:11:23,AVM0947,PC-0285,Disconnect
{O0R2-W9BB65LK-2662POJE},08/10/2010 10:12:33,BJM0111,PC-6866,Connect
{B8Q9-L4NR47VB-4890CYTQ},08/10/2010 10:12:33,SAA0999,PC-4559,Connect
{V8Y0-P7SW47WJ-7913CKQN},08/10/2010 10:13:34,JBD0616,PC-1479,Disconnect
{S0J0-U8QB49OP-6681RMBB},08/10/2010 10:13:51,BDI0533,PC-5883,Disconnect
{C6R7-Z1SS93HM-9949TWMG},08/10/2010 10:13:53,KMB0922,PC-1725,Disconnect
{S8L8-Q1XE16UN-9651EQTH},08/10/2010 10:13:55,SGM0021,PC-1528,Connect
{S7A5-M5ZM00YG-8192JYII},08/10/2010 10:15:54,MPM0220,PC-2344,Disconnect
{V6M8-I0IF81MJ-0480SYXP},08/10/2010 10:16:00,SBN0971,PC-0151,Disconnect
{M0Q7-R3OX94KJ-6826IZJZ},08/10/2010 10:16:03,BRB0355,PC-9896,Connect
{F2D1-V9HC60XJ-1683CMSR},08/10/2010 10:16:10,JBD0616,PC-1479,Connect
{I9F0-V5UK17AE-9046NLMF},08/10/2010 10:16:37,MGS0974,PC-0351,Connect
{B4H6-C9XR76YJ-3415VFZR},08/10/2010 10:16:40,AAF0535,PC-2408,Connect
{U4S0-D9GX80SN-4534CTJK},08/10/2010 10:16:47,XWD0923,PC-1637,Disconnect
{E3W4-I8FJ37BC-1086AAUA},08/10/2010 10:17:34,JNJ0556,PC-0576,Disconnect
{A4M8-D9RJ22TK-3203PRJV},08/10/2010 10:17:39,HSB0196,PC-8001,Connect
{X4Z9-F3WU23UA-1291OGDY},08/10/2010 10:18:21,LCC0819,PC-8192,Connect
{I7C4-V7MR48WA-4191IYHT},08/10/2010 10:18:59,MKW0441,PC-1795,Connect
{W3H8-I9JQ65SZ-2845EYRF},08/10/2010 10:19:19,JMD0520,PC-1243,Disconnect
{Y9Y4-Y7RP34XH-9891CRCW},08/10/2010 10:19:41,LCC0819,PC-8192,Disconnect
{E4X2-N6XA78GI-6803WFZU},08/10/2010 10:20:03,THR0873,PC-4804,Connect
{R8M2-E6OL33MJ-9025TQCM},08/10/2010 10:20:54,JBD0616,PC-1479,Disconnect
{C0I4-Q8MS31FM-8600HXLK},08/10/2010 10:21:22,DBB0384,PC-4243,Disconnect
{H6E3-F0BC45NT-1959MBZZ},08/10/2010 10:21:42,PDH0716,PC-0379,Connect
{O6G5-Q2ZG15QY-4436TWXD},08/10/2010 10:22:23,MDM0625,PC-4984,Connect
{X8U5-S7FL97PY-8317DKVM},08/10/2010 10:22:24,CWR0502,PC-3737,Connect
{G7G1-I1ZA63QL-8029ZTRJ},08/10/2010 10:22:34,HDH0928,PC-0252,Connect
{S4T5-N7VX93EI-7151OJUH},08/10/2010 10:24:48,ATP0662,PC-4127,Disconnect
{F0A4-Z3YU45AJ-7242FJIO},08/10/2010 10:26:01,JCG0316,PC-9245,Disconnect
{R9R6-M0HZ44LY-4013KKVW},08/10/2010 10:26:30,HPH0075,PC-2417,Connect
{W2C4-U0OD18DR-4588KVXT},08/10/2010 10:26:36,BRB0355,PC-9896,Disconnect
{I8J6-R3HU16MF-4051UOXI},08/10/2010 10:26:40,CWR0502,PC-3737,Disconnect
{Y1B4-B1KK01KG-7511YGAJ},08/10/2010 10:26:43,DRR0162,PC-5168,Connect
{G8L3-E6WF25RO-2076UAWQ},08/10/2010 10:26:58,ATP0662,PC-4127,Connect
{V6H7-H5HU03SS-8537GCLA},08/10/2010 10:27:14,MOH0273,PC-6699,Disconnect
{N4Q3-C0WJ37CF-1161XQPO},08/10/2010 10:27:53,DMK0257,PC-1279,Connect
{W5T6-X9DZ34AD-2897CFSP},08/10/2010 10:28:35,HSB0196,PC-8001,Disconnect
{L1S1-E8AM73BB-7075OGAY},08/10/2010 10:29:08,DMK0257,PC-1279,Disconnect
{S6E5-B3CG54TN-7075JTML},08/10/2010 10:29:26,UAD0771,PC-2499,Disconnect
{D1C7-X0CI20TI-3227LMRX},08/10/2010 10:29:35,DBB0384,PC-4243,Connect
{B6N8-Y1KP46MZ-5431BFVQ},08/10/2010 10:29:35,SAA0999,PC-4559,Disconnect
{Q7G5-E8PP10KK-6532GZLN},08/10/2010 10:30:50,SGM0021,PC-1528,Disconnect
{T9X0-M4DG11XX-2058URCC},08/10/2010 10:31:19,PDH0716,PC-0379,Disconnect
{X1Q5-S4NB63JK-2383WPEP},08/10/2010 10:31:44,QRM0739,PC-7343,Disconnect
{C2W1-L7WA23IR-5657PLNX},08/10/2010 10:31:48,HPH0075,PC-2417,Disconnect
{Z5I0-K7EP36SP-2878HXMX},08/10/2010 10:32:22,WIF0691,PC-6390,Disconnect
{P4C5-A8BO85LN-1216ZCXO},08/10/2010 10:32:33,MKW0441,PC-1795,Disconnect
{S0J2-T1ZR41YC-6970NJJQ},08/10/2010 10:32:51,DBB0384,PC-4243,Disconnect
{Y8U3-Y4GX02VS-8414UROK},08/10/2010 10:33:04,VCC0396,PC-4582,Connect
{Z2R1-U8YZ85RU-3942JHCK},08/10/2010 10:33:23,MDM0625,PC-4984,Disconnect
{I6K3-U9FU48TA-2690LWQR},08/10/2010 10:33:24,SGM0021,PC-1528,Connect
{B1N1-Q7QQ86IP-1051VHGY},08/10/2010 10:33:34,RMW0542,PC-7543,Disconnect
{K7Z3-A7QI01LM-1649PDEI},08/10/2010 10:34:18,JDF0593,PC-6301,Connect
{T6E1-H2ZB55AU-4757EUZQ},08/10/2010 10:34:45,JMD0520,PC-1243,Connect
{N0J6-M8IO76UO-7413FQKL},08/10/2010 10:35:03,RMW0542,PC-7543,Connect
{E6D0-Z2FI31OK-5592CVTD},08/10/2010 10:35:43,JFC0557,PC-9179,Connect
{U9P9-U3FL13MA-5510LMAK},08/10/2010 10:36:06,FFC0891,PC-5843,Disconnect
{R1V2-W8ME41LL-2619YHTD},08/10/2010 10:36:10,HXL0968,PC-0623,Connect
{I4L0-F0TP07WS-6471QAUX},08/10/2010 10:36:39,JHP0583,PC-9083,Disconnect
{Q9S9-U9JC80SA-6468WWXA},08/10/2010 10:37:00,AAF0535,PC-2408,Disconnect
{X6Y4-F7JO96IY-2790PIUV},08/10/2010 10:37:37,SGM0021,PC-1528,Disconnect
{S5C2-U1MX26FR-5569AILX},08/10/2010 10:38:25,JDF0593,PC-6301,Disconnect
{I7Y8-G4AS83FW-6459RSCL},08/10/2010 10:38:30,RMW0542,PC-7543,Disconnect
{P1X7-Q5BU27CI-4567XMVG},08/10/2010 10:39:55,IJM0776,PC-0198,Connect
{D1S8-D3EJ25XV-9088FBHH},08/10/2010 10:40:25,SAA0999,PC-4559,Connect
{J0V9-O0TM72BX-3474UTBV},08/10/2010 10:41:13,XHW0498,PC-9840,Connect
{C9U9-H3KP87JL-9916EZUG},08/10/2010 10:41:22,BJM0111,PC-6866,Disconnect
{H6E8-Z2HK14YB-7120DZYH},08/10/2010 10:41:24,VTT0385,PC-5027,Connect
{V0I3-C1SI15TO-6946UKPP},08/10/2010 10:42:51,GKO0078,PC-4233,Disconnect
{L3M4-H7QG60NF-4737ATIV},08/10/2010 10:43:37,BMT0528,PC-0202,Connect
{Z1Q5-K5AO91KF-1654EISG},08/10/2010 10:44:13,BRM0995,PC-0768,Connect
{A4B4-W3NC30GD-6786RCJT},08/10/2010 10:44:54,HCL0651,PC-8314,Connect
{B6K0-A6YC32UA-1322BGHD},08/10/2010 10:45:32,JMD0520,PC-1243,Disconnect
{U0S2-S8JC98OO-3712QCFM},08/10/2010 10:45:36,AVM0947,PC-0285,Connect
{F2X6-F0YW22VY-4275LOBX},08/10/2010 10:46:09,CLB0774,PC-7029,Disconnect
{K4V5-F5ZA01CX-2777HDYP},08/10/2010 10:46:19,LCB0664,PC-3196,Connect
{M9F0-O1FM42ZI-4890VCRM},08/10/2010 10:46:31,BRM0995,PC-0768,Disconnect
{Z4Q6-E4BA64GQ-8425HSVC},08/10/2010 10:47:17,HSB0196,PC-8001,Connect
{R9J2-W9HA07IT-5047SGKY},08/10/2010 10:47:20,CLB0774,PC-7029,Connect
{R1E4-B3MU77AP-0073OTQU},08/10/2010 10:47:40,SAA0999,PC-4559,Disconnect
{L9D3-J8BS54VR-7941FKGH},08/10/2010 10:48:43,BMT0528,PC-0202,Disconnect
{U4C0-Z5FS95BG-4192URPX},08/10/2010 10:48:56,AVM0947,PC-0285,Disconnect
{O7X0-E6AL48ZY-0181UKBN},08/10/2010 10:49:16,BMG0917,PC-6688,Connect
{R8A1-J4GW17XE-4121TBZX},08/10/2010 10:50:08,SAA0999,PC-4559,Connect
{B6T6-T1VF76HE-8154MMZW},08/10/2010 10:51:12,BSS0369,PC-3672,Connect
{P7F4-I1XW33WF-5646KBRK},08/10/2010 10:51:15,SAA0999,PC-4559,Disconnect
{J8D8-Y4OG84CC-1001TYDH},08/10/2010 10:51:28,VIA0063,PC-2684,Connect
{P7X0-M3GR11ZU-7094HYYO},08/10/2010 10:52:03,VTT0385,PC-5027,Disconnect
{Q8L2-Z6BS38ED-4695BLNS},08/10/2010 10:52:20,LCB0664,PC-3196,Disconnect
{E8M4-Q3RU10PK-7370APRP},08/10/2010 10:52:43,XHW0498,PC-9840,Disconnect
{K1T3-C3FP82VB-9104CLEJ},08/10/2010 10:53:27,VIA0063,PC-2684,Disconnect
{U4K1-C9WF20AB-2950CVWH},08/10/2010 10:54:20,VCC0396,PC-4582,Disconnect
{G1G4-V5WU91BL-1778KJGL},08/10/2010 10:54:36,VSS0154,PC-6055,Connect
{W7W9-K5PZ25BD-7032CVBT},08/10/2010 10:58:40,AVM0947,PC-0285,Connect
{W3E3-Y9DQ47JR-5532XHZZ},08/10/2010 10:59:04,IJM0776,PC-0198,Disconnect
{M6O7-Y8QM75MZ-0226SHCY},08/10/2010 10:59:24,MDM0625,PC-4984,Connect
{O1Y2-F5GW71BY-7951FNDL},08/10/2010 11:00:29,AVM0947,PC-0285,Disconnect
{S6T2-Q5LX79WH-6536OVMD},08/10/2010 11:00:40,AVM0947,PC-0285,Connect
{R3X1-F5PX41TS-0786NAXL},08/10/2010 11:00:55,MOH0273,PC-6699,Connect
{U7K5-Y0IX08YA-5518YZRO},08/10/2010 11:01:21,VIA0063,PC-2684,Connect
{R9C0-G5JW84HP-9798UDEN},08/10/2010 11:02:57,AVM0947,PC-0285,Disconnect
{V8M8-M6AT36IU-3511CSLX},08/10/2010 11:03:38,MDM0625,PC-4984,Disconnect
{Q5Q7-D8DT20KY-7461QWKO},08/10/2010 11:03:48,NDM0417,PC-9134,Connect
{V5Y0-K0TK99CE-3537CTMW},08/10/2010 11:04:03,DRR0162,PC-5168,Disconnect
{X4Q3-W0VJ92WO-9802FIUG},08/10/2010 11:04:49,HCL0651,PC-8314,Disconnect
{F0G9-E7OW76RE-6592YBHZ},08/10/2010 11:06:04,CCA0046,PC-8865,Disconnect
{F6J9-Z4LB65AE-2853TBFR},08/10/2010 11:06:10,BSS0369,PC-3672,Disconnect
{G9U4-C3QO90JX-4753LQPC},08/10/2010 11:06:22,AOK0844,PC-4659,Disconnect
{W2B8-Q5PR69JQ-7104GZTL},08/10/2010 11:06:25,VSS0154,PC-6055,Disconnect
{L5U2-D1DZ49BK-9550LITA},08/10/2010 11:07:31,AVM0947,PC-0285,Connect
{O2T0-F0IH94EH-1468DOAA},08/10/2010 11:08:21,MLL0598,PC-0189,Connect
{D3V4-M6TO81JI-7422XTML},08/10/2010 11:08:52,MOH0273,PC-6699,Disconnect
{M6R0-T8OB81AS-5643LHFL},08/10/2010 11:09:15,JNJ0556,PC-0576,Connect
{D6P8-Q6UI96FK-4799RJIK},08/10/2010 11:09:34,QRM0739,PC-7343,Connect
{Q4J1-D1NN01DJ-7646ZSVN},08/10/2010 11:10:08,LCB0664,PC-3196,Connect
{N7P1-U7RJ77TQ-0546AJPS},08/10/2010 11:12:19,GHH0288,PC-4686,Connect
{P2Y2-Z9EU15TV-3457OEUL},08/10/2010 11:12:40,JHP0583,PC-9083,Connect
{V2D0-R5SY83UO-4910FBOM},08/10/2010 11:12:48,ESR0693,PC-8863,Connect
{Y2S9-E4MG58NF-2115OGEL},08/10/2010 11:13:03,MPM0220,PC-2344,Connect
{M6T6-N5GK68MD-1796GCEF},08/10/2010 11:13:26,LCB0664,PC-3196,Disconnect
{P2Z3-P8BK45IF-3519TTIY},08/10/2010 11:13:37,CGB0637,PC-8508,Connect
{Y1R8-D6NW77IW-2600HQWG},08/10/2010 11:13:41,ATP0662,PC-4127,Disconnect
{H5C7-N6SX80RA-8844TRYB},08/10/2010 11:13:46,DPM0423,PC-2567,Connect
{R2X1-P5KP59GE-7800NMIL},08/10/2010 11:14:27,BSS0369,PC-3672,Connect
{P2Y3-D8NH48EB-0091YTUA},08/10/2010 11:14:39,HAD0246,PC-0926,Connect
{W7M7-E4UP32UP-6632WTFC},08/10/2010 11:14:48,AVM0947,PC-0285,Disconnect
{L5S2-T5LT81JA-0922TNWJ},08/10/2010 11:15:04,JDB0169,PC-7502,Connect
{T0O4-E2VR93KG-9958IDWM},08/10/2010 11:15:17,IJM0776,PC-0198,Connect
{O6N9-S2KM90OU-1908DPLE},08/10/2010 11:15:41,DMK0257,PC-1279,Connect
{V2Q2-P9ZZ40HB-3740TNDE},08/10/2010 11:15:49,CLB0774,PC-7029,Disconnect
{G0G4-X4GA94WR-9004OOHT},08/10/2010 11:15:54,HSB0196,PC-8001,Disconnect
{Y4P3-B4HJ78LL-3048IPGG},08/10/2010 11:16:27,JDB0169,PC-7502,Disconnect
{Q8V0-S8YH35KG-4344ACFJ},08/10/2010 11:16:53,MPM0220,PC-2344,Disconnect
{P2K2-D5MI36RG-0053RUFG},08/10/2010 11:17:05,HXL0968,PC-0623,Disconnect
{G1M5-Z0YH81WW-4752TQHL},08/10/2010 11:17:29,WIF0691,PC-6390,Connect
{B7E1-S8ZW49YO-8805TQLE},08/10/2010 11:17:42,BIS0247,PC-9324,Connect
{C3A5-B2MJ98DB-7981YZUQ},08/10/2010 11:18:50,QRM0739,PC-7343,Disconnect
{N0L0-E7PF19OY-7085GIGE},08/10/2010 11:19:39,WIF0691,PC-6390,Disconnect
{K6C7-L1PO97KW-3951YOWX},08/10/2010 11:20:28,BSS0369,PC-3672,Disconnect
{C8K8-K0UD52OL-2515WABT},08/10/2010 11:20:53,IJM0776,PC-0198,Disconnect
{L7P1-D6FI13BT-7188DGIA},08/10/2010 11:21:08,DMK0257,PC-1279,Disconnect
{S2J5-L3II26NP-0449BGBW},08/10/2010 11:22:25,JCG0316,PC-9245,Connect
{B9T6-P5YD55SJ-0283LNJT},08/10/2010 11:22:42,VTT0385,PC-5027,Connect
{S8N6-U7MQ03QK-9137JVEY},08/10/2010 11:22:46,IIW0249,PC-0843,Connect
{P8K5-A1YH53BB-5565QUAQ},08/10/2010 11:25:43,JFC0557,PC-9179,Disconnect
{B6F9-T6JB09CO-7260PHMO},08/10/2010 11:25:46,AJF0370,PC-8651,Connect
{U5K7-K1QU94BF-2668MAGS},08/10/2010 11:26:01,QJR0688,PC-4835,Connect
{W3R6-B8RZ39IA-4909ZZLQ},08/10/2010 11:27:53,BMG0917,PC-6688,Disconnect
{I4E9-I5MB29MR-2524MJBO},08/10/2010 11:28:12,CGB0637,PC-8508,Disconnect
{O8T4-U5AJ65TT-8712JLYY},08/10/2010 11:28:12,MPM0220,PC-2344,Connect
{H9N3-G9NC05KF-0968SITG},08/10/2010 11:28:47,MBJ0312,PC-5250,Connect
{Y9T3-T3LP81RV-2802CYNC},08/10/2010 11:29:07,NDM0417,PC-9134,Disconnect
{L1Y2-I3KQ02SJ-7685CJFT},08/10/2010 11:29:12,RMW0542,PC-7543,Connect
{I8B6-D7EJ94OT-0880XLKK},08/10/2010 11:29:43,JDB0169,PC-7502,Connect
{S2D4-Q8VM80HD-8130EDXJ},08/10/2010 11:29:54,RMW0542,PC-7543,Disconnect
{A9D4-Z0II70ZR-4325GBCN},08/10/2010 11:30:14,MBJ0312,PC-5250,Disconnect
{D1K2-A7II11OH-6852FHVE},08/10/2010 11:30:23,ZKS0899,PC-8517,Connect
{R4P0-U7SX29AV-1406GNUG},08/10/2010 11:33:50,MPM0220,PC-2344,Disconnect
{J6C6-B0XC83OG-7656FASI},08/10/2010 11:34:02,DAL0673,PC-9156,Connect
{W6B8-R2FK25TM-4215RKYN},08/10/2010 11:34:33,HCS0003,PC-3054,Connect
{Z1L3-O5IC43UX-5575KCAG},08/10/2010 11:35:22,GHH0288,PC-4686,Disconnect
{M9O6-Y3ZZ34RL-4071BZPP},08/10/2010 11:36:49,HCS0003,PC-3054,Disconnect
{B4C1-V3CK26IB-8690EINO},08/10/2010 11:37:07,KBG0549,PC-0146,Disconnect
{S0Z1-K9QT99WU-5632DLUA},08/10/2010 11:37:46,RMW0542,PC-7543,Connect
{C7L7-N7MF75NZ-9636SWMJ},08/10/2010 11:38:40,NOB0181,PC-3446,Connect
{D4W7-U7RZ12FM-7645SLTX},08/10/2010 11:38:59,DBB0384,PC-4243,Connect
{Z7B7-G6OG82VI-1344EMDY},08/10/2010 11:39:11,DRR0162,PC-5168,Connect
{Q6I6-Z7DK00RX-8832SAJS},08/10/2010 11:40:37,LJT0817,PC-3120,Connect
{Y5J5-Q0QR90MZ-3583AWGW},08/10/2010 11:41:07,LCB0664,PC-3196,Connect
{H8P1-H5NR54DQ-4790IKXY},08/10/2010 11:41:12,DAL0673,PC-9156,Disconnect
{S1K3-W5VN79MQ-9650BVWB},08/10/2010 11:41:38,ZKS0899,PC-8517,Disconnect
{U0V2-T2JV68QD-0970NEZB},08/10/2010 11:42:04,CCL0068,PC-7699,Connect
{B2P2-H7BE33HU-5369CWOS},08/10/2010 11:42:09,JDB0169,PC-7502,Disconnect
{Y7P8-V6SN86AM-4862MURZ},08/10/2010 11:42:12,CCL0068,PC-7699,Disconnect
{O5E3-Z6LO92GO-2045VLGM},08/10/2010 11:42:24,LJT0817,PC-3120,Disconnect
{R8E9-N3SF72OY-8609TYLA},08/10/2010 11:42:35,THR0873,PC-4804,Disconnect
{H2M6-L5OQ23ZW-2894SKTP},08/10/2010 11:42:53,GHH0288,PC-4686,Connect
{A3D5-E8CW80RI-9851KOTB},08/10/2010 11:43:22,FSC0601,PC-9066,Connect
{U1X7-F0WR66WR-1781TULS},08/10/2010 11:44:09,RMW0542,PC-7543,Disconnect
{F2D4-B1TA13EQ-9220AYEH},08/10/2010 11:44:53,VTT0385,PC-5027,Disconnect
{Y0J5-H1QP12LK-9388NMOE},08/10/2010 11:45:58,JCG0316,PC-9245,Disconnect
{E0P7-J0UL98IV-0743FPSW},08/10/2010 11:45:58,JNJ0556,PC-0576,Disconnect
{K8Q0-K1PA66SN-5137RNCV},08/10/2010 11:46:56,QRM0739,PC-7343,Connect
